"rules","support","confidence","coverage","lift","count"
"{STEEVE=0,BARBARA=1,SHELDA=0,WIN=0} => {ALONSO=0}",0.169934640522876,0.928571428571429,0.183006535947712,1.00050301810865,26
"{BARBARA=1,WIN=0} => {SHELDA=0}",0.248366013071895,0.926829268292683,0.26797385620915,1.17194114089901,38
"{STEEVE=0,JIMMY=0,RICK=0,SHELDA=0,WIN=0} => {FRANCOIS=1}",0.163398692810458,0.925925925925926,0.176470588235294,2.17948717948718,25
"{STEEVE=0,ALONSO=0,JIMMY=0,SHELDA=0,WIN=0} => {FRANCOIS=1}",0.163398692810458,0.925925925925926,0.176470588235294,2.17948717948718,25
"{STEEVE=0,RICK=0,BARBARA=1,WIN=0} => {JIMMY=0}",0.163398692810458,0.925925925925926,0.176470588235294,1.55677655677656,25
"{STEEVE=0,ALONSO=0,JIMMY=0,SHELDA=0,WIN=0} => {RICK=0}",0.163398692810458,0.925925925925926,0.176470588235294,1.32398753894081,25
"{STEEVE=0,FRANCOIS=1,JIMMY=0,RICK=0,WIN=0} => {SHELDA=0}",0.163398692810458,0.925925925925926,0.176470588235294,1.17079889807163,25
"{STEEVE=0,FRANCOIS=1,ALONSO=0,JIMMY=0,WIN=0} => {SHELDA=0}",0.163398692810458,0.925925925925926,0.176470588235294,1.17079889807163,25
"{STEEVE=0,ALONSO=0,JIMMY=0,RICK=0,WIN=0} => {SHELDA=0}",0.163398692810458,0.925925925925926,0.176470588235294,1.17079889807163,25
"{FRANCOIS=0,BARBARA=0,WIN=0} => {ALONSO=0}",0.163398692810458,0.925925925925926,0.176470588235294,0.997652582159624,25
"{FRANCOIS=0,SHELDA=0,WIN=0} => {ALONSO=0}",0.163398692810458,0.925925925925926,0.176470588235294,0.997652582159624,25
"{STEEVE=0,RICK=0,BARBARA=1,WIN=0} => {ALONSO=0}",0.163398692810458,0.925925925925926,0.176470588235294,0.997652582159624,25
"{STEEVE=0,JIMMY=0,RICK=0,SHELDA=0,WIN=0} => {ALONSO=0}",0.163398692810458,0.925925925925926,0.176470588235294,0.997652582159624,25
"{FRANCOIS=1,BARBARA=1,WIN=0} => {SHELDA=0}",0.156862745098039,0.923076923076923,0.169934640522876,1.16719643992371,24
"{ALONSO=0,BARBARA=1,WIN=0} => {SHELDA=0}",0.235294117647059,0.923076923076923,0.254901960784314,1.16719643992371,36
"{FRANCOIS=1,JIMMY=0,BARBARA=1,WIN=0} => {SHELDA=0}",0.156862745098039,0.923076923076923,0.169934640522876,1.16719643992371,24
"{FRANCOIS=1,RICK=0,BARBARA=1,WIN=0} => {SHELDA=0}",0.156862745098039,0.923076923076923,0.169934640522876,1.16719643992371,24
"{STEEVE=0,JIMMY=0,BARBARA=1,WIN=0} => {SHELDA=0}",0.156862745098039,0.923076923076923,0.169934640522876,1.16719643992371,24
"{FRANCOIS=1,JIMMY=0,RICK=0,BARBARA=1,WIN=0} => {SHELDA=0}",0.156862745098039,0.923076923076923,0.169934640522876,1.16719643992371,24
"{STEEVE=0,FRANCOIS=1,ALONSO=0,JIMMY=0,RICK=0,WIN=0} => {SHELDA=0}",0.156862745098039,0.923076923076923,0.169934640522876,1.16719643992371,24
"{YURIKO=1,WIN=0} => {ALONSO=0}",0.156862745098039,0.923076923076923,0.169934640522876,0.994582881906826,24
"{YURIKO=1,SHELDA=0,WIN=0} => {ALONSO=0}",0.156862745098039,0.923076923076923,0.169934640522876,0.994582881906826,24
"{STEEVE=0,JIMMY=0,BARBARA=1,WIN=0} => {ALONSO=0}",0.156862745098039,0.923076923076923,0.169934640522876,0.994582881906826,24
"{JIMMY=0,RICK=0,YURIKO=0,WIN=0} => {ALONSO=0}",0.156862745098039,0.923076923076923,0.169934640522876,0.994582881906826,24
"{JIMMY=0,YURIKO=0,WIN=0} => {ALONSO=0}",0.228758169934641,0.921052631578947,0.248366013071895,0.992401779095626,35
"{STEEVE=0,JIMMY=0,RICK=0,BARBARA=1,WIN=0} => {FRANCOIS=1}",0.150326797385621,0.92,0.163398692810457,2.16553846153846,23
"{STEEVE=0,ALONSO=0,RICK=0,BARBARA=1,WIN=0} => {JIMMY=0}",0.150326797385621,0.92,0.163398692810457,1.54681318681319,23
"{FRANCOIS=1,ALONSO=0,YURIKO=0,WIN=0} => {RICK=0}",0.150326797385621,0.92,0.163398692810457,1.31551401869159,23
"{FRANCOIS=1,ALONSO=0,BARBARA=1,WIN=0} => {SHELDA=0}",0.150326797385621,0.92,0.163398692810457,1.16330578512397,23
"{FRANCOIS=1,ALONSO=0,JIMMY=0,BARBARA=1,WIN=0} => {SHELDA=0}",0.150326797385621,0.92,0.163398692810457,1.16330578512397,23
"{FRANCOIS=1,ALONSO=0,RICK=0,BARBARA=1,WIN=0} => {SHELDA=0}",0.150326797385621,0.92,0.163398692810457,1.16330578512397,23
"{STEEVE=0,JIMMY=0,RICK=0,BARBARA=1,WIN=0} => {SHELDA=0}",0.150326797385621,0.92,0.163398692810457,1.16330578512397,23
"{FRANCOIS=1,ALONSO=0,JIMMY=0,RICK=0,BARBARA=1,WIN=0} => {SHELDA=0}",0.150326797385621,0.92,0.163398692810457,1.16330578512397,23
"{STEEVE=0,JIMMY=0,RICK=0,BARBARA=1,WIN=0} => {ALONSO=0}",0.150326797385621,0.92,0.163398692810457,0.991267605633803,23
"{STEEVE=0,ALONSO=0,JIMMY=0,BARBARA=1,WIN=0} => {FRANCOIS=1}",0.143790849673203,0.916666666666667,0.156862745098039,2.15769230769231,22
"{FRANCOIS=1,YURIKO=0,SHELDA=0,WIN=0} => {RICK=0}",0.143790849673203,0.916666666666667,0.156862745098039,1.3107476635514,22
"{STEEVE=0,ALONSO=0,JIMMY=0,BARBARA=1,WIN=0} => {SHELDA=0}",0.143790849673203,0.916666666666667,0.156862745098039,1.15909090909091,22
"{WIN=0} => {ALONSO=0}",0.503267973856209,0.916666666666667,0.549019607843137,0.987676056338028,77
"{JIMMY=0,YURIKO=0,SHELDA=0,WIN=0} => {ALONSO=0}",0.143790849673203,0.916666666666667,0.156862745098039,0.987676056338028,22
"{STEEVE=0,JIMMY=0,BARBARA=1,SHELDA=0,WIN=0} => {ALONSO=0}",0.143790849673203,0.916666666666667,0.156862745098039,0.987676056338028,22
"{STEEVE=0,RICK=0,BARBARA=1,SHELDA=0,WIN=0} => {ALONSO=0}",0.143790849673203,0.916666666666667,0.156862745098039,0.987676056338028,22
"{STEEVE=0,FRANCOIS=1,WIN=0} => {SHELDA=0}",0.209150326797386,0.914285714285714,0.228758169934641,1.15608028335301,32
"{STEEVE=0,FRANCOIS=1,WIN=0} => {ALONSO=0}",0.209150326797386,0.914285714285714,0.228758169934641,0.985110663983903,32
"{STEEVE=0,JIMMY=0,WIN=0} => {ALONSO=0}",0.209150326797386,0.914285714285714,0.228758169934641,0.985110663983903,32
"{JIMMY=0,RICK=0,SHELDA=0,WIN=0} => {ALONSO=0}",0.209150326797386,0.914285714285714,0.228758169934641,0.985110663983903,32
"{YURIKO=0,WIN=0} => {ALONSO=0}",0.34640522875817,0.913793103448276,0.379084967320261,0.984579893152016,53
"{STEEVE=0,JIMMY=0,RICK=0,BARBARA=1,SHELDA=0,WIN=0} => {FRANCOIS=1}",0.137254901960784,0.91304347826087,0.150326797385621,2.14916387959866,21
"{FRANCOIS=1,JIMMY=0,YURIKO=0,WIN=0} => {RICK=0}",0.137254901960784,0.91304347826087,0.150326797385621,1.30556684274685,21
"{STEEVE=0,FRANCOIS=1,BARBARA=1,WIN=0} => {SHELDA=0}",0.137254901960784,0.91304347826087,0.150326797385621,1.15450952209845,21
"{JIMMY=0,YURIKO=0,BARBARA=1,WIN=0} => {SHELDA=0}",0.137254901960784,0.91304347826087,0.150326797385621,1.15450952209845,21
"{STEEVE=0,FRANCOIS=1,JIMMY=0,BARBARA=1,WIN=0} => {SHELDA=0}",0.137254901960784,0.91304347826087,0.150326797385621,1.15450952209845,21
"{STEEVE=0,FRANCOIS=1,RICK=0,BARBARA=1,WIN=0} => {SHELDA=0}",0.137254901960784,0.91304347826087,0.150326797385621,1.15450952209845,21
"{STEEVE=0,FRANCOIS=1,JIMMY=0,RICK=0,BARBARA=1,WIN=0} => {SHELDA=0}",0.137254901960784,0.91304347826087,0.150326797385621,1.15450952209845,21
"{STEEVE=0,ALONSO=0,JIMMY=0,RICK=0,BARBARA=1,WIN=0} => {SHELDA=0}",0.137254901960784,0.91304347826087,0.150326797385621,1.15450952209845,21
"{FRANCOIS=1,JIMMY=0,YURIKO=0,WIN=0} => {ALONSO=0}",0.137254901960784,0.91304347826087,0.150326797385621,0.983772198407838,21
"{STEEVE=0,JIMMY=0,RICK=0,BARBARA=1,SHELDA=0,WIN=0} => {ALONSO=0}",0.137254901960784,0.91304347826087,0.150326797385621,0.983772198407838,21
"{RICK=0,BARBARA=1,WIN=0} => {SHELDA=0}",0.202614379084967,0.911764705882353,0.222222222222222,1.15289256198347,31
"{STEEVE=0,FRANCOIS=1,RICK=0,WIN=0} => {SHELDA=0}",0.202614379084967,0.911764705882353,0.222222222222222,1.15289256198347,31
"{STEEVE=0,FRANCOIS=1,RICK=0,WIN=0} => {ALONSO=0}",0.202614379084967,0.911764705882353,0.222222222222222,0.982394366197183,31
"{ALONSO=0,JIMMY=0,YURIKO=0,SHELDA=0,WIN=0} => {BARBARA=1}",0.130718954248366,0.909090909090909,0.143790849673203,2.28017883755589,20
"{STEEVE=0,ALONSO=0,JIMMY=0,BARBARA=1,SHELDA=0,WIN=0} => {FRANCOIS=1}",0.130718954248366,0.909090909090909,0.143790849673203,2.13986013986014,20
"{STEEVE=0,ALONSO=0,RICK=0,BARBARA=1,SHELDA=0,WIN=0} => {FRANCOIS=1}",0.130718954248366,0.909090909090909,0.143790849673203,2.13986013986014,20
"{RICK=1,WIN=0} => {FRANCOIS=0}",0.130718954248366,0.909090909090909,0.143790849673203,1.58057851239669,20
"{RICK=0,YURIKO=0,BARBARA=1,WIN=0} => {JIMMY=0}",0.130718954248366,0.909090909090909,0.143790849673203,1.52847152847153,20
"{STEEVE=0,FRANCOIS=1,ALONSO=0,BARBARA=1,WIN=0} => {SHELDA=0}",0.130718954248366,0.909090909090909,0.143790849673203,1.14951164537941,20
"{ALONSO=0,JIMMY=0,YURIKO=0,BARBARA=1,WIN=0} => {SHELDA=0}",0.130718954248366,0.909090909090909,0.143790849673203,1.14951164537941,20
"{STEEVE=0,FRANCOIS=1,ALONSO=0,JIMMY=0,BARBARA=1,WIN=0} => {SHELDA=0}",0.130718954248366,0.909090909090909,0.143790849673203,1.14951164537941,20
"{STEEVE=0,FRANCOIS=1,ALONSO=0,RICK=0,BARBARA=1,WIN=0} => {SHELDA=0}",0.130718954248366,0.909090909090909,0.143790849673203,1.14951164537941,20
"{STEEVE=0,FRANCOIS=1,ALONSO=0,JIMMY=0,RICK=0,BARBARA=1,WIN=0} => {SHELDA=0}",0.130718954248366,0.909090909090909,0.143790849673203,1.14951164537941,20
"{RICK=0,YURIKO=1,WIN=0} => {ALONSO=0}",0.130718954248366,0.909090909090909,0.143790849673203,0.979513444302177,20
"{STEEVE=0,YURIKO=1,WIN=0} => {ALONSO=0}",0.130718954248366,0.909090909090909,0.143790849673203,0.979513444302177,20
"{FRANCOIS=0,RICK=0,WIN=0} => {ALONSO=0}",0.130718954248366,0.909090909090909,0.143790849673203,0.979513444302177,20
"{RICK=0,YURIKO=1,SHELDA=0,WIN=0} => {ALONSO=0}",0.130718954248366,0.909090909090909,0.143790849673203,0.979513444302177,20
"{STEEVE=0,YURIKO=1,SHELDA=0,WIN=0} => {ALONSO=0}",0.130718954248366,0.909090909090909,0.143790849673203,0.979513444302177,20
"{ALONSO=0,RICK=0,BARBARA=1,WIN=0} => {SHELDA=0}",0.189542483660131,0.90625,0.209150326797386,1.1459194214876,29
"{STEEVE=0,FRANCOIS=1,ALONSO=0,WIN=0} => {SHELDA=0}",0.189542483660131,0.90625,0.209150326797386,1.1459194214876,29
"{SHELDA=0,WIN=0} => {ALONSO=0}",0.379084967320261,0.90625,0.418300653594771,0.976452464788732,58
"{STEEVE=0,FRANCOIS=1,SHELDA=0,WIN=0} => {ALONSO=0}",0.189542483660131,0.90625,0.209150326797386,0.976452464788732,29
"{ALONSO=0,RICK=1,WIN=0} => {FRANCOIS=0}",0.124183006535948,0.904761904761905,0.137254901960784,1.57305194805195,19
"{ALONSO=0,RICK=0,YURIKO=0,BARBARA=1,WIN=0} => {JIMMY=0}",0.124183006535948,0.904761904761905,0.137254901960784,1.52119309262166,19
"{FRANCOIS=1,ALONSO=0,JIMMY=0,YURIKO=0,WIN=0} => {RICK=0}",0.124183006535948,0.904761904761905,0.137254901960784,1.29372496662216,19
"{FRANCOIS=1,WIN=0} => {ALONSO=0}",0.248366013071895,0.904761904761905,0.274509803921569,0.974849094567404,38
"{FRANCOIS=0,JIMMY=0,WIN=0} => {ALONSO=0}",0.124183006535948,0.904761904761905,0.137254901960784,0.974849094567404,19
"{FRANCOIS=1,JIMMY=0,RICK=0,YURIKO=0,WIN=0} => {ALONSO=0}",0.124183006535948,0.904761904761905,0.137254901960784,0.974849094567404,19
"{FRANCOIS=1,ALONSO=0,RICK=0,SHELDA=0,WIN=0} => {STEEVE=0}",0.183006535947712,0.903225806451613,0.202614379084967,1.24498692240628,28
"{STEEVE=0,BARBARA=1,WIN=0} => {SHELDA=0}",0.183006535947712,0.903225806451613,0.202614379084967,1.14209544121568,28
"{STEEVE=0,FRANCOIS=1,ALONSO=0,RICK=0,WIN=0} => {SHELDA=0}",0.183006535947712,0.903225806451613,0.202614379084967,1.14209544121568,28
"{RICK=0,WIN=0} => {ALONSO=0}",0.366013071895425,0.903225806451613,0.405228758169935,0.973194002726034,56
"{STEEVE=0,FRANCOIS=1,RICK=0,SHELDA=0,WIN=0} => {ALONSO=0}",0.183006535947712,0.903225806451613,0.202614379084967,0.973194002726034,28
"{JIMMY=0,RICK=0,YURIKO=0,BARBARA=1,WIN=0} => {FRANCOIS=1}",0.117647058823529,0.9,0.130718954248366,2.11846153846154,18
"{JIMMY=1,RICK=0,WIN=0} => {BARBARA=0}",0.117647058823529,0.9,0.130718954248366,1.49673913043478,18
"{FRANCOIS=1,ALONSO=0,YURIKO=0,SHELDA=0,WIN=0} => {RICK=0}",0.117647058823529,0.9,0.130718954248366,1.28691588785047,18
"{JIMMY=0,RICK=0,YURIKO=0,BARBARA=1,WIN=0} => {SHELDA=0}",0.117647058823529,0.9,0.130718954248366,1.13801652892562,18
"{JIMMY=1,YURIKO=0,WIN=0} => {ALONSO=0}",0.117647058823529,0.9,0.130718954248366,0.969718309859155,18
"{FRANCOIS=1,RICK=0,WIN=0} => {ALONSO=0}",0.235294117647059,0.9,0.261437908496732,0.969718309859155,36
"{RICK=0,YURIKO=0,WIN=0} => {ALONSO=0}",0.235294117647059,0.9,0.261437908496732,0.969718309859155,36
"{JIMMY=0,BARBARA=0,WIN=0} => {ALONSO=0}",0.117647058823529,0.9,0.130718954248366,0.969718309859155,18
"{STEEVE=0,JIMMY=0,YURIKO=0,WIN=0} => {ALONSO=0}",0.117647058823529,0.9,0.130718954248366,0.969718309859155,18
